OBJECTID,LATITUDE,LONGITUDE,FIRE_YEAR,STAT_CAUSE_DESCR,STATE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS
1608552,37.109008,-121.93732,2012,Miscellaneous,CA,MILLER HILL RD  BURRELL,1,B
1608553,37.46559,-122.2909,2012,Missing/Undefined,CA,NB HWY 280  / EDGEWOOD OF,0.01,A
1608554,37.077106,-122.082639,2012,Children,CA,LORENZO WY  BEN_LOMOND,0.01,A
1608555,37.141888,-121.985263,2012,Debris Burning,CA,17 SUMMIT (OURS) BURRELL,100,D
1608556,37.687239,-122.4006,2012,Miscellaneous,CA,SAN BRUNO,12,C
1608557,37.011365,-122.195389,2012,Miscellaneous,CA,DAVENPORT,0.2,A
1608558,37.507044,-122.338311,2012,Equipment Use,CA,NB HWY 280  /EB HWY 92,1,B
1608559,36.999448,-121.905489,2012,Children,CA,NISENE,0.1,A
1608560,37.122555,-121.955799,2012,Miscellaneous,CA,SKYVIEW,0.1,A
1608561,36.999448,-121.905489,2012,Miscellaneous,CA,NISENE MARKS SP ENTRANCE,0.1,A
1608562,36.930332,-121.816791,2012,Miscellaneous,CA,FIESTA CT  BUENA_VISTA,0.1,A
1608563,36.982181,-121.839401,2012,Miscellaneous,CA,REDWOOD,0.5,B
1608564,37.02271,-122.0375,2012,Missing/Undefined,CA,CRESS,0.1,A
1608565,37.453181,-122.435394,2012,Children,CA,SEYMOUR ST  HALF MOON BAY,0.25,A
1608566,37.0825,-122.022222,2012,Children,CA,HERMON,1,B
1608567,36.9694,-121.7659,2012,Missing/Undefined,CA,GREEN,0.45,B
1608568,37.0572,-121.9586,2012,Debris Burning,CA,BRANCIFORTE,0.25,A
1608569,37.13762,-121.988,2012,Miscellaneous,CA,MOUNTAIN,0.1,A
1608570,37.084306,-122.268152,2012,Miscellaneous,CA,SWANTON,0.25,A
1608571,37.053889,-122.039722,2012,Miscellaneous,CA,HERMON,0.16,A
1608572,36.971189,-121.774739,2012,Debris Burning,CA,PIONEER RD  PAJARO_VALLEY,0.05,A
1608573,37.440155,-122.399596,2012,Arson,CA,HIGGINS,0.02,A
1608574,37.490578,-122.456217,2012,Miscellaneous,CA,GUERRERO AV  HALF MOON BA,0.1,A
1608575,36.96149,-121.731255,2012,Children,CA,ALIANZA SCHOOL PAJARO_VAL,0.2,A
1608576,36.977409,-121.816364,2012,Miscellaneous,CA,MERK,0.2,A
1608577,37.042047,-122.150572,2012,Missing/Undefined,CA,PINE FLAT RD / BONNY DOON,0.2,A
1608578,37.40921,-122.1946,2012,Missing/Undefined,CA,ALPINE,0.1,A
1608579,37.135,-122.127667,2012,Miscellaneous,CA,BOULDER,1,B
1608580,36.897122,-121.769321,2012,Campfire,CA,ATRI CT  WATSONVILLE 2,0.02,A
1608581,37.058767,-121.99395,2012,Miscellaneous,CA,BELLFLOWER,0.1,A
1608582,36.987598,-121.841899,2012,Debris Burning,CA,FREEDOM,0.1,A
1608583,37.580892,-122.403539,2012,Missing/Undefined,CA,NB HWY 280  / TROUSDALE D,0.05,A
1608584,37.172778,-122.0725,2012,Debris Burning,CA,LAS CUMBRES,7,B
1608585,37.18369,-122.123,2012,Equipment Use,CA,KINGS,1,B
1608586,37.260082,-122.323535,2012,Miscellaneous,CA,DEARBORN PARK RD  PESCADE,0.1,A
1608587,37.047767,-122.06845,2012,Miscellaneous,CA,GRAHAM HILL RD / MT HERMO,0.1,A
1608588,36.95753,-121.8518,2012,Miscellaneous,CA,LARKIN,0.1,A
1608589,37.465167,-122.436833,2012,Children,CA,CFR,1,B
1608590,37.533333,-122.509,2012,Arson,CA,LINCOLN ST  MOSS_BEACH,0.03,A
1608591,37.183611,-122.123056,2012,Children,CA,KINGS,1,B
1608592,37.124722,-122.308333,2012,Miscellaneous,CA,ANO,0.3,B
1608593,36.987698,-121.836705,2012,Miscellaneous,CA,CABRILLO,0.1,A
1608594,37.114722,-122.087778,2012,Miscellaneous,CA,BOULDER,0.1,A
1608595,37.170556,-122.056111,2012,Missing/Undefined,CA,BEAR,0.1,A
1608596,37.287798,-122.280863,2012,Miscellaneous,CA,PESCADERO CREEK RD  LOMA_,0.1,A
1608597,36.92861,-121.734049,2012,Miscellaneous,CA,CRESTWOOD DR  PAJARO_VALL,0.1,A
1608598,36.954788,-121.775201,2012,Missing/Undefined,CA,PARAISO,0.1,A
1608599,36.883333,-121.796944,2012,Missing/Undefined,CA,SAN ANDREAS,0.5,B
1608600,37.098333,-122.279167,2012,Miscellaneous,CA,OSO,1,B
1608601,37.107617,-122.282167,2012,Miscellaneous,CA,NEW YEARS,0.85,B
1608602,37.50913,-122.484763,2012,Missing/Undefined,CA,CORAL REEF AV  EL_GRANADA,0.1,A
1608603,37.201083,-122.193483,2012,Miscellaneous,CA,HWY 236   BIG_BASIN,0.1,A
1608604,37.510276,-122.482191,2012,Missing/Undefined,CA,MADRONA AV  EL_GRANADA,0.1,A
1608605,36.99955,-122.0645,2012,Missing/Undefined,CA,MCLAUGHLIN DR / HELLER DR,0.1,A
1608606,37.03297,-121.9871,2012,Miscellaneous,CA,SHADY,0.1,A
1608607,37.10145,-121.9453,2012,Miscellaneous,CA,COMSTOCK,1,B
1608608,37.507044,-122.338311,2012,Arson,CA,VISTA,1.4,B
1608609,37.076153,-121.861032,2012,Miscellaneous,CA,CREEK,0.1,A
1608610,37.142542,-122.199324,2012,Lightning,CA,LOCKHEED MARTIN BONNY_DOO,0.1,A
1608611,37.032188,-122.14305,2012,Miscellaneous,CA,SMITH GRD  BONNY_DOON,1,B
1608612,36.951356,-121.764891,2012,Miscellaneous,CA,MINTO RD / GREEN VALLEY R,0.05,A
1608613,36.950961,-121.863324,2012,Miscellaneous,CA,BEACH,0.25,A
1608614,37.49516,-122.3686,2012,Miscellaneous,CA,HWY 35  / HWY 92,0.1,A
1608615,37.70121,-122.4495,2012,Miscellaneous,CA,GUADALUPE CANYON PKWY  SA,1,B
1608616,37.485099,-122.398821,2012,Debris Burning,CA,HWY 92   HWY_92,0.1,A
1608617,37.386886,-122.268959,2012,Missing/Undefined,CA,,0.5,B
1608618,37.569373,-122.296564,2012,Missing/Undefined,CA,,1.05,B
1608619,37.66262,-122.385963,2012,Smoking,CA,,0.01,A
1608620,37.651459,-122.400109,2012,Missing/Undefined,CA,,0.01,A
1608621,37.571438,-122.296939,2012,Missing/Undefined,CA,,0.1,A
1608622,37.534862,-122.282145,2012,Debris Burning,CA,,0.01,A
1608623,37.663798,-122.39894,2012,Smoking,CA,,1,B
1608624,37.527937,-122.332732,2012,Missing/Undefined,CA,,0.01,A
1608648,36.209058,-120.391199,2012,Missing/Undefined,CA,PALMER,9,B
1608649,36.240208,-119.787039,2012,Equipment Use,CA,,0.25,A
1608650,36.685529,-119.0464,2012,Miscellaneous,CA,MILL,0.1,A
1608651,36.707952,-119.027891,2012,Miscellaneous,CA,TODD,0.25,A
1608652,36.790346,-119.298109,2012,Debris Burning,CA,OAK,0.1,A
1608653,36.7368,-119.6459,2012,Debris Burning,CA,N DE WOLF AV /E KINGS CAN,1,B
1608654,37.032706,-119.468534,2012,Debris Burning,CA,BLACK MOUNTAIN RD  TOLLHO,0.01,A
1608655,36.078202,-120.102048,2012,Equipment Use,CA,HIGHWAY,1,B
1608656,36.983253,-119.640888,2012,Equipment Use,CA,SKY,1,B
1608657,36.793702,-119.563418,2012,Debris Burning,CA,GREEN,1,B
1608658,36.762979,-120.377132,2012,Arson,CA,I ST  MENDOTA_CITY,0.5,B
1608659,36.1377,-120.164499,2012,Debris Burning,CA,LASSEN,1,B
1608660,36.582557,-119.395,2012,Debris Burning,CA,S PEDERSON AV  REEDLEY,3,B
1608661,37.0803,-119.514199,2012,Equipment Use,CA,FRAZIER,1,B
1608662,36.676039,-120.241576,2012,Equipment Use,CA,CENTRAL,8,B
1608663,36.202,-120.094464,2012,Children,CA,HURON,1,B
1608664,36.729531,-119.659456,2012,Debris Burning,CA,TEMPERANCE,1,B
1608665,36.785982,-120.373796,2012,Arson,CA,HELM,1,B
1608666,36.764645,-119.577642,2012,Debris Burning,CA,MCKINLEY,1,B
1608667,36.576347,-119.635248,2012,Debris Burning,CA,FLORAL,1,B
1608668,36.631223,-119.322557,2012,Children,CA,,0.25,A
1608669,36.16489,-120.373998,2012,Miscellaneous,CA,TRACTOR,21,C
1608670,36.204472,-120.316674,2012,Debris Burning,CA,COALINGA,1,B
1608671,37.059334,-119.379391,2012,Miscellaneous,CA,MEADOW,0.1,A
1608672,36.537694,-119.83257,2012,Missing/Undefined,CA,S QUINCE AV  CARUTHERS,0.01,A
1608673,36.893077,-119.461742,2012,Debris Burning,CA,WATTS,0.2,A
1608674,36.136949,-120.283098,2012,Missing/Undefined,CA,W JAYNE AV /S CALAVERAS A,1,B
1608675,36.181204,-120.153413,2012,Miscellaneous,CA,GALE,1,B
1608676,36.510657,-119.809099,2012,Miscellaneous,CA,WALNUT,1,B
1608677,36.115119,-120.308099,2012,Missing/Undefined,CA,CREEK,0.5,B
1608678,36.416497,-119.79637,2012,Missing/Undefined,CA,LAGUNA,1,B
1608679,36.696616,-120.315997,2012,Equipment Use,CA,WILD,80,C
1608680,36.658119,-120.244199,2012,Miscellaneous,CA,S JAMES RD /S LEVEE RD,2,B
1608681,36.880452,-120.463338,2012,Arson,CA,FANNON,0.1,A
1608682,36.210721,-120.311144,2012,Equipment Use,CA,HWY 198   COALINGA,0.5,B
1608683,36.151662,-120.283293,2012,Arson,CA,PHELPS,15,C
1608684,36.63325,-119.457698,2012,Missing/Undefined,CA,S REED AV /E ADAMS AV,0.01,A
1608685,36.526809,-119.881299,2012,Debris Burning,CA,S CORNELIA AV  CARUTHERS,0.01,A
1608686,36.663464,-119.726703,2012,Missing/Undefined,CA,HWY 99 ACCESS RAMP  /E AM,1,B
1608687,36.611896,-119.511882,2012,Debris Burning,CA,PARLIER,1,B
1608688,36.53057,-120.388969,2012,Debris Burning,CA,DERRICK,3,B
1608689,36.771048,-119.627899,2012,Missing/Undefined,CA,CLINTON,1,B
1608690,36.136949,-120.283098,2012,Debris Burning,CA,S CALAVERAS AV /W JAYNE A,1,B
1608691,36.758514,-120.382314,2012,Missing/Undefined,CA,FOURTH ST / NAPLES ST,1,B
1608692,36.615253,-119.544319,2012,Miscellaneous,CA,FIFTH,1,B
1608693,36.341972,-120.211624,2012,Miscellaneous,CA,EL DORADO,1,B
1608694,36.255362,-120.085684,2012,Missing/Undefined,CA,SISKIYOU,0.1,A
1608695,36.646896,-120.248688,2012,Equipment Use,CA,TUFT,1,B
1608696,36.583608,-119.660444,2012,Missing/Undefined,CA,HUNTSMAN IC,1,B
1608697,36.67799,-119.734623,2012,Missing/Undefined,CA,E CENTRAL AV /S GOLDEN ST,0.5,B
1608698,36.201791,-120.099185,2012,Children,CA,SEVENTH,1,B
1608699,36.704859,-120.360545,2012,Debris Burning,CA,SANTA FE,1,B
1608700,36.720398,-119.727498,2012,Arson,CA,WILLOW,5,B
1608701,37.017409,-119.524942,2012,Equipment Use,CA,GOOSE,0.5,B
1608702,36.724816,-119.574113,2012,Missing/Undefined,CA,BETHEL,1,B
1608703,36.4529,-119.699498,2012,Missing/Undefined,CA,E BARRETT AV /S SUNNYSIDE,0.01,A
1608704,36.692029,-119.862399,2012,Miscellaneous,CA,NORTH,1,B
1608705,36.611065,-119.389334,2012,Equipment Use,CA,ALTA,2,B
1608706,35.888878,-120.046328,2012,Missing/Undefined,CA,REEF 2,1,B
1608707,36.763247,-120.377785,2012,Missing/Undefined,CA,MENDOTA,1,B
1608708,36.828222,-119.569602,2012,Equipment Use,CA,SIERRA,1,B
1608709,36.561769,-119.718699,2012,Missing/Undefined,CA,VIEW,0.01,A
1608710,36.731288,-119.28802,2012,Missing/Undefined,CA,E KINGS CANYON RD /S COVE,0.1,A
1608711,36.898297,-119.692527,2012,Miscellaneous,CA,SUNNYSIDE,1,B
1608712,36.453602,-119.977165,2012,Debris Burning,CA,SOUTH,0.1,A
1608713,36.618441,-119.394796,2012,Missing/Undefined,CA,ALTA,1,B
1608714,36.604358,-119.475493,2012,Equipment Use,CA,MANNING,1,B
1608715,36.759154,-120.380973,2012,Arson,CA,MENDOTA,0.5,B
1608716,37.085829,-119.466512,2012,Missing/Undefined,CA,AUBERRY,1,B
1608717,36.866377,-119.660736,2012,Missing/Undefined,CA,SHEPHERD,2,B
1608718,36.838917,-119.652199,2012,Equipment Use,CA,MAINE,2,B
1608719,36.572681,-119.556991,2012,Arson,CA,ACADEMY,1,B
1608720,36.72004,-120.396498,2012,Missing/Undefined,CA,DERRICK,2,B
1608721,36.67798,-119.7385,2012,Missing/Undefined,CA,CENTRAL,0.1,A
1608722,36.583632,-119.646481,2012,Missing/Undefined,CA,FLORAL,16.9,C
1608723,36.1375,-120.200278,2012,Miscellaneous,CA,SUTTER,25,C
1608724,36.826667,-119.470278,2012,Equipment Use,CA,WATTS,0.05,A
1608725,36.655968,-119.571902,2012,Missing/Undefined,CA,JEFF,4,B
1608726,36.791374,-119.568899,2012,Debris Burning,CA,ASHLAN,1,B
1608727,36.77791,-120.721098,2012,Miscellaneous,CA,LITTLE 2,1,B
1608728,36.122066,-120.37448,2012,Missing/Undefined,CA,FIRESTONE,42,C
1608729,36.873768,-119.676183,2012,Miscellaneous,CA,PERRIN,2,B
1608730,36.9875,-119.690278,2012,Miscellaneous,CA,MILLERTON,0.5,B
1608731,36.856784,-119.68405,2012,Equipment Use,CA,FOWLER,2,B
1608732,36.699318,-119.8534,2012,Debris Burning,CA,VALENTINE,1,B
1608733,36.766902,-120.379991,2012,Miscellaneous,CA,MENDOTA,1,B
1608734,36.784117,-119.287127,2012,Debris Burning,CA,ELWOOD,1,B
1608735,37.021715,-119.39905,2012,Equipment Use,CA,LODGE,1,B
1608736,36.754811,-119.208453,2012,Missing/Undefined,CA,E KINGS CANYON RD / FULGH,0.1,A
1608737,36.179959,-120.390999,2012,Miscellaneous,CA,GALE,1,B
1608738,36.734439,-119.1132,2012,Missing/Undefined,CA,DUNLAP,11,C
1608739,36.206333,-120.092993,2012,Missing/Undefined,CA,NINTH ST  HURON,1,B
1608740,36.960942,-119.496601,2012,Missing/Undefined,CA,TOLLHOUSE,4.6,B
1608741,36.786577,-119.510652,2012,Equipment Use,CA,BEND,4,B
1608742,36.993157,-119.70648,2012,Miscellaneous,CA,MILLERTON FFS FRIANT,1,B
1608743,36.29338,-120.270399,2012,Miscellaneous,CA,COALINGA,1,B
1608744,36.73341,-119.495699,2012,Missing/Undefined,CA,CENTER,0.25,A
1608745,36.788632,-119.583019,2012,Equipment Use,CA,INDIANOLA,1,B
1608746,36.696878,-119.304499,2012,Arson,CA,VALLEY,1,B
1608747,36.755462,-119.461348,2012,Missing/Undefined,CA,FLUME,0.25,A
1608748,36.583686,-119.881,2012,Debris Burning,CA,HENDERSON,1,B
1608749,36.254399,-120.241098,2012,Miscellaneous,CA,FIVE,1,B
1608750,36.676294,-119.302288,2012,Arson,CA,HILLS,1,B
1608751,36.18,-120.391111,2012,Equipment Use,CA,GALE,0.5,B
1608752,36.562527,-119.70058,2012,Children,CA,CLOVIS,1,B
1608753,37.060232,-119.495192,2012,Arson,CA,SUBURBAN,0.1,A
1608754,36.581039,-120.197499,2012,Debris Burning,CA,HUNTSMAN,1,B
1608755,36.788159,-119.636949,2012,Missing/Undefined,CA,LEONARD,1,B
1608756,36.764627,-119.555998,2012,Missing/Undefined,CA,N ACADEMY AV /E MCKINLEY,0.1,A
1608757,36.547253,-119.786251,2012,Missing/Undefined,CA,MOUNTIAN,0.1,A
1608758,36.808329,-119.642437,2012,Equipment Use,CA,WOLF,2,B
1608759,36.611241,-119.409416,2012,Miscellaneous,CA,PARLIER,1,B
1608760,36.590139,-119.898999,2012,Debris Burning,CA,DINUBA,0.1,A
1608761,36.647639,-119.4485,2012,Miscellaneous,CA,S FRANKWOOD AV /E LINCOLN,0.1,A
1608762,37.011799,-119.389561,2012,Equipment Use,CA,GIBBS,1,B
1608763,36.838074,-119.625754,2012,Debris Burning,CA,HERNDON,1,B
1608764,36.254202,-120.256538,2012,Missing/Undefined,CA,DORRIS,6,B
1608765,36.754588,-119.1709,2012,Missing/Undefined,CA,HOPEWELL RD /E KINGS CANY,0.5,B
1608766,36.216111,-120.355,2012,Miscellaneous,CA,SAN ANTONIO,15,C
1608767,36.121111,-120.618056,2012,Equipment Use,CA,RANCH,1,B
1608768,36.255348,-120.103598,2012,Missing/Undefined,CA,LASSEN,418,E
1608769,36.485139,-120.031299,2012,Missing/Undefined,CA,HOWARD,0.1,A
1608770,36.445558,-119.7982,2012,Debris Burning,CA,HARLAN,2,B
1608771,36.67799,-119.7858,2012,Smoking,CA,CENTRAL,1,B
1608772,36.729454,-119.258434,2012,Missing/Undefined,CA,GEORGE,5,B
1608773,37.142217,-119.292083,2012,Missing/Undefined,CA,09S058K  / 09S058,1,B
1608774,36.819976,-119.645993,2012,Children,CA,WOLF,1,B
1608775,35.832065,-119.95867,2012,Missing/Undefined,CA,REEF,1,B
1608776,36.605314,-119.786109,2012,Missing/Undefined,CA,MANNING,1,B
1608777,36.84463,-119.641196,2012,Miscellaneous,CA,ALLUVIAL,0.5,B
1608778,36.9906,-119.697144,2012,Miscellaneous,CA,BELLA,1,B
1608779,36.692119,-119.5922,2012,Miscellaneous,CA,NORTH,1,B
1608780,36.811389,-119.383333,2012,Miscellaneous,CA,ELWOOD,8,B
1608781,37.085278,-119.427222,2012,Missing/Undefined,CA,MEADOW,0.1,A
1608782,36.731389,-119.288056,2012,Miscellaneous,CA,HILL 3,1,B
1608783,36.60467,-119.898899,2012,Debris Burning,CA,HAYES,1,B
1608784,36.732256,-119.483222,2012,Arson,CA,KINGS,1,B
1608785,36.72117,-119.542999,2012,Missing/Undefined,CA,CALIFORNIA,1,B
1608786,36.648086,-119.512768,2012,Miscellaneous,CA,S RIVERBEND AV /E LINCOLN,1,B
1608787,36.73563,-119.618999,2012,Debris Burning,CA,THOMPSON,1,B
1608788,36.853348,-119.693088,2012,Missing/Undefined,CA,N SUNNYSIDE AV  CLOVIS,1,B
1608789,36.639386,-120.622924,2012,Missing/Undefined,CA,PANOCHE,1,B
1608790,35.888889,-120.046389,2012,Miscellaneous,CA,REEF,44,C
1608791,36.619696,-119.786126,2012,Children,CA,SOUTH,2,B
1608792,36.751177,-120.389537,2012,Missing/Undefined,CA,PEACH,1,B
1608793,36.800863,-119.540311,2012,Miscellaneous,CA,GETTYSBURG,1,B
1608794,36.908611,-119.475,2012,Equipment Use,CA,GRANITE,3,B
1608795,36.688821,-119.654846,2012,Smoking,CA,LOCAN,1,B
1608796,36.150917,-120.318905,2012,Arson,CA,PHELPS 2,1,B
1608797,36.60353,-120.460399,2012,Equipment Use,CA,FIELD,10,C
1608798,36.561863,-119.739039,2012,Smoking,CA,E NEBRASKA AV /S CEDAR AV,1,B
1608799,36.681381,-119.835778,2012,Debris Burning,CA,W CENTRAL AV /S HUGHES AV,0.1,A
1608800,36.608339,-119.526338,2012,Arson,CA,TUOLUMNE ST  PARLIER,1,B
1608801,36.733444,-119.496271,2012,Missing/Undefined,CA,CANYON,1,B
1608802,36.633235,-119.457699,2012,Miscellaneous,CA,REED,1,B
1608803,36.770147,-120.383282,2012,Children,CA,MENDOTA,0.1,A
1608804,36.67626,-119.7367,2012,Miscellaneous,CA,CHESTNUT,1,B
1608805,36.262633,-120.350662,2012,Miscellaneous,CA,JOAQUIN,1,B
1608806,36.76484,-119.663823,2012,Miscellaneous,CA,MCKINLEY,1,B
1608807,36.738508,-119.65499,2012,Children,CA,N LOCAN AV  FRESNO,1,B
1608808,36.582579,-119.737001,2012,Miscellaneous,CA,S CHESTNUT AV /E FLORAL A,1,B
1608809,36.976668,-119.334442,2012,Missing/Undefined,CA,COYOTE,0.02,A
1608810,36.689514,-119.5598,2012,Miscellaneous,CA,SWAN,1,B
1608811,36.844809,-119.7331,2012,Miscellaneous,CA,N PAULA AV /E ALLUVIAL AV,1,B
1608812,36.73465,-119.636906,2012,Miscellaneous,CA,KINGS,1,B
1608813,36.850278,-120.775556,2012,Miscellaneous,CA,NEES,0.25,A
1608814,36.702311,-119.817917,2012,Missing/Undefined,CA,WALNUT,3,B
1608815,36.623418,-119.772835,2012,Missing/Undefined,CA,EAST,1,B
1608816,36.68573,-120.242598,2012,Arson,CA,JAMES,40,C
1608817,37.048611,-119.418611,2012,Miscellaneous,CA,BUCKEYE,1.3,B
1608818,37.093474,-119.524258,2012,Miscellaneous,CA,LEAP,3,B
1608819,36.377174,-120.357376,2012,Debris Burning,CA,MARTINEZ CREEK COALINGA,0.25,A
1608820,37.1225,-119.314722,2012,Miscellaneous,CA,EDISON,0.1,A
1608821,36.716996,-119.763699,2012,Missing/Undefined,CA,ORANGE,1,B
1608822,36.255348,-120.103598,2012,Smoking,CA,LASSEN,1,B
1608823,36.758403,-119.179267,2012,Arson,CA,SIMON 2,1,B
1608824,36.672222,-119.069722,2012,Miscellaneous,CA,ORCHARD,1,B
1608825,36.871667,-119.512222,2012,Miscellaneous,CA,SHEPHERD,1,B
1608826,36.62364,-119.7548,2012,Debris Burning,CA,CEDAR,1,B
1608827,36.895449,-119.669054,2012,Missing/Undefined,CA,STRONG,1,B
1608828,36.7625,-119.138611,2012,Arson,CA,CANYON,1,B
1608829,36.608409,-119.529799,2012,Missing/Undefined,CA,PARLIER,0.25,A
1608830,36.881018,-119.683998,2012,Smoking,CA,FOWLER,1,B
1608831,36.756389,-119.164722,2012,Arson,CA,DUNLAP,27,C
1608832,36.089952,-120.117197,2012,Missing/Undefined,CA,COALINGA REST STOP-SOUTHB,0.1,A
1608833,36.647048,-120.388098,2012,Missing/Undefined,CA,DERRICK,0.1,A
1608834,36.716996,-119.763699,2012,Missing/Undefined,CA,ORANGE,0.1,A
1608835,36.12801,-120.202364,2012,Equipment Use,CA,CREEK,1,B
1608836,36.801316,-119.388179,2012,Equipment Use,CA,PIEDRA,37,C
1608837,36.742222,-119.135833,2012,Miscellaneous,CA,RUTH,19,C
1608838,36.619507,-119.547746,2012,Missing/Undefined,CA,SOUTH,1,B
1608839,36.688219,-119.7455,2012,Missing/Undefined,CA,GOLD,0.5,B
1608840,36.67626,-119.7367,2012,Missing/Undefined,CA,CHESTNUT,0.1,A
1608841,36.983564,-119.647108,2012,Equipment Use,CA,MILLERTON RD / BRIGHTON C,1,B
1608842,36.683585,-119.74043,2012,Debris Burning,CA,STATE,1,B
1608843,36.678162,-119.705676,2012,Debris Burning,CA,E CENTRAL AV  FRESNO,1,B
1608844,36.589791,-119.469043,2012,Debris Burning,CA,RIVER,1,B
1608845,37.020278,-119.510556,2012,Miscellaneous,CA,LYNX,7,B
1608846,36.873768,-119.676183,2012,Missing/Undefined,CA,PERRIN,1,B
1608847,37.06474,-119.494258,2012,Arson,CA,AUBERRY RD  AUBERRY,0.1,A
1608848,36.734328,-120.314598,2012,Missing/Undefined,CA,TURKEY,45,C
1608849,36.699466,-119.537428,2012,Missing/Undefined,CA,ANNADALE,0.2,A
1608850,36.603259,-119.472193,2012,Debris Burning,CA,REEDLY,1,B
1608851,36.685105,-119.556404,2012,Missing/Undefined,CA,ACADEMY,1,B
1608852,36.64132,-119.699599,2012,Missing/Undefined,CA,CLOVIS,1,B
1608853,36.729848,-119.501702,2012,Miscellaneous,CA,SMITH,0.25,A
1608854,35.803018,-120.168476,2012,Miscellaneous,CA,THREE PEAKS REEF_CITY,3,B
1608855,36.101944,-120.310556,2012,Miscellaneous,CA,CREEK,2.4,B
1608856,36.313889,-120.423889,2012,Miscellaneous,CA,RIDGE,10,C
1608857,37.067444,-119.493841,2012,Arson,CA,FRAZIER,0.7,B
1608858,37.136072,-119.418463,2012,Missing/Undefined,CA,RED,1,B
1608859,36.568909,-119.658297,2012,Miscellaneous,CA,ROSE,1,B
1608860,36.574459,-120.079499,2012,Smoking,CA,GRADE,1,B
1608861,36.65605,-119.784737,2012,Miscellaneous,CA,JEFFERSON,8,B
1608862,36.195806,-120.1067,2012,Missing/Undefined,CA,GRANADA,1,B
1608863,36.683516,-119.394599,2012,Miscellaneous,CA,MUSCAT,1,B
1608864,36.64132,-119.699599,2012,Miscellaneous,CA,CLOVIS,1,B
1608865,36.645315,-119.619382,2012,Debris Burning,CA,E LINCOLN AV /S MCCALL AV,1,B
1608866,35.85,-119.915278,2012,Miscellaneous,CA,DEN,2,B
1608867,37.044722,-119.4725,2012,Smoking,CA,LANES,138,D
1608868,36.561769,-119.718699,2012,Miscellaneous,CA,NEBRASKA,1,B
1608869,36.210544,-120.095306,2012,Children,CA,W PALMER AV  HURON,1,B
1608870,36.776384,-119.5918,2012,Equipment Use,CA,REY,1,B
1608871,36.6185,-119.4129,2012,Miscellaneous,CA,SOUTH,1,B
1608872,36.699382,-119.529713,2012,Miscellaneous,CA,ANNADALE,1,B
1608873,36.703378,-119.7457,2012,Equipment Use,CA,MAPLE,1,B
1608874,36.788283,-119.411793,2012,Miscellaneous,CA,AVOCADO,0.2,A
1608875,36.700278,-119.089167,2012,Arson,CA,SUNDEW,1,B
1608876,36.600552,-119.430798,2012,Miscellaneous,CA,BUTTONWILLOW AV /E MANNIN,0.1,A
1608877,36.91041,-120.654902,2012,Debris Burning,CA,RUSSEL,50,C
1608878,36.77791,-120.721098,2012,Miscellaneous,CA,PANOCHE,1,B
1608879,36.650763,-120.249539,2012,Children,CA,SILVERIA,0.1,A
1608880,36.752719,-119.128086,2012,Arson,CA,DUNLAP 2,1,B
1608881,36.638902,-119.448548,2012,Miscellaneous,CA,WOOD,0.25,A
1608882,37.113558,-119.292346,2012,Miscellaneous,CA,CAMP,0.1,A
1608883,36.13776,-120.156299,2012,Equipment Use,CA,JAYNE,0.25,A
1608884,37.028475,-119.423553,2012,Equipment Use,CA,OAK,1,B
1608885,36.718214,-119.470159,2012,Miscellaneous,CA,LONE,4,B
1608886,36.734328,-120.314598,2012,Equipment Use,CA,MENDOTA,15,C
1608887,36.983396,-119.713041,2012,Miscellaneous,CA,PARKER AV  FRIANT,1,B
1608888,36.901811,-119.670825,2012,Miscellaneous,CA,APPALOOSA,1,B
1608889,36.750183,-119.620567,2012,Debris Burning,CA,BELMONT,1,B
1608890,36.203238,-120.211886,2012,Miscellaneous,CA,I 5  / EL DORADO OC,1,B
1608891,36.71054,-119.758542,2012,Missing/Undefined,CA,S NINTH ST /E GROVE AV,0.1,A
1608892,36.24625,-120.315298,2012,Miscellaneous,CA,FRESNO COALINGA RD / HWY,1,B
1608893,36.576007,-119.849165,2012,Debris Burning,CA,POND,0.1,A
1608894,36.961375,-119.445983,2012,Equipment Use,CA,HUMPHREYS STATION BURROUG,0.1,A
1608895,36.604571,-119.517267,2012,Missing/Undefined,CA,ZEDIKER,0.85,B
1608896,36.69404,-119.701633,2012,Miscellaneous,CA,S GOLDEN STATE BL /E NORT,1,B
1608897,35.817778,-120.097778,2012,Missing/Undefined,CA,YORK,1,B
1608898,36.735994,-119.556236,2012,Miscellaneous,CA,E KINGS CANYON RD /N ACAD,0.1,A
1608899,36.669492,-119.443652,2012,Debris Burning,CA,GOOD,12,C
1608900,36.772143,-119.655001,2012,Miscellaneous,CA,CLINTON,0.25,A
